date,target_date,actual,forecast,mean_prevailing_pred,horizon
2020-04-01,2020-07-01,0.0813377772553128,-0.005661625827634837,0.01305920957519329,3m
2020-07-01,2020-10-01,0.11053976526193,-0.02396451417478021,0.01594042209038433,3m
2020-10-01,2021-01-01,0.0561205915426262,-0.0604874045092209,0.016779786855985735,3m
2021-01-01,2021-04-01,0.0785396687121781,-0.021692421036204473,0.01835997638786834,3m
2021-04-01,2021-07-01,0.00233351723080956,-0.02939760058697013,0.018685239619327776,3m
2021-07-01,2021-10-01,0.101178169977632,-0.007088572197830195,0.020314318164802187,3m
2021-10-01,2022-01-01,-0.0507327023576737,-0.00487583730874045,0.019513357131788894,3m
2022-01-01,2022-04-01,-0.179666164974405,-0.006522578103871364,0.02020143623608142,3m
2022-04-01,2022-07-01,-0.0542148762352368,-0.025080405512346752,0.0193258353505298,3m
2022-07-01,2022-10-01,0.0684107478724683,-0.042949665178074546,0.015390854302427912,3m
2022-10-01,2023-01-01,0.0679129814140395,-0.03292998212651005,0.014229835146581458,3m
2023-01-01,2023-04-01,0.0797343545882783,-0.02693778577888726,0.016019988116855434,3m
2023-04-01,2023-07-01,-0.0371574016424994,-0.024482539155367446,0.018893000485877293,3m
2023-07-01,2023-10-01,0.106478580703873,-0.04521988715835217,0.02076882346432091,3m
